
2017/06/16, 18:05:10, 239, 8, 17, 17, 0.09, 6.96, 47.87, 72.00, 25.47
2017/06/16, 18:05:10, 240, 8, 17, 17, 0.09, 6.10, 47.64, 72.00, 25.47
2017/06/16, 18:05:11, 241, 9, 18, 20, 0.09, 6.10, 47.64, 72.06, 25.44
2017/06/16, 18:05:12, 242, 9, 18, 20, 0.09, 6.96, 47.64, 72.00, 25.44
2017/06/16, 18:05:12, 243, 9, 18, 20, 0.09, 6.96, 47.64, 71.87, 25.47
2017/06/16, 18:05:13, 244, 8, 18, 20, 0.09, 4.60, 47.64, 71.94, 25.47
2017/06/16, 18:05:13, 245, 8, 18, 20, 0.09, 6.10, 47.64, 72.06, 25.44
2017/06/16, 18:05:14, 246, 8, 18, 20, 0.09, 6.10, 47.87, 72.00, 25.47
2017/06/16, 18:05:15, 247, 8, 18, 20, 0.09, 6.96, 47.87, 71.94, 25.47
2017/06/16, 18:05:15, 248, 8, 18, 20, 0.09, 6.96, 47.64, 72.00, 25.47
2017/06/16, 18:05:16, 249, 9, 18, 19, 0.09, 6.96, 47.64, 72.12, 25.50
2017/06/16, 18:05:17, 250, 9, 18, 19, 0.09, 5.31, 47.64, 72.19, 25.47
2017/06/16, 18:05:17, 251, 9, 18, 19, 0.09, 6.10, 47.64, 72.06, 25.50
2017/06/16, 18:05:18, 252, 8, 18, 18, 0.09, 6.10, 47.64, 72.06, 25.47
2017/06/16, 18:05:18, 253, 8, 18, 18, 0.09, 6.96, 47.40, 72.06, 25.50
2017/06/16, 18:05:19, 254, 8, 18, 18, 0.09, 6.96, 47.17, 72.12, 25.47
2017/06/16, 18:05:20, 255, 10, 18, 19, 0.09, 6.96, 47.17, 72.12, 25.50
2017/06/16, 18:05:20, 256, 10, 18, 19, 0.09, 5.31, 47.40, 72.12, 25.47
2017/06/16, 18:05:21, 257, 10, 18, 19, 0.09, 7.89, 47.40, 71.94, 25.47
2017/06/16, 18:05:22, 258, 9, 18, 21, 0.09, 5.31, 47.17, 72.06, 25.50
2017/06/16, 18:05:22, 259, 9, 18, 21, 0.09, 6.10, 47.17, 72.06, 25.47
2017/06/16, 18:05:23, 260, 9, 18, 21, 0.09, 6.10, 47.17, 72.06, 25.44
2017/06/16, 18:05:23, 261, 9, 18, 21, 0.09, 6.10, 46.93, 72.00, 25.47
2017/06/16, 18:05:24, 262, 9, 18, 21, 0.09, 6.10, 47.17, 72.06, 25.47
2017/06/16, 18:05:25, 263, 9, 18, 21, 0.09, 5.31, 47.17, 72.06, 25.50
2017/06/16, 18:05:25, 264, 9, 17, 20, 0.09, 5.31, 47.17, 72.12, 25.47
2017/06/16, 18:05:26, 265, 9, 17, 20, 0.09, 6.10, 47.17, 72.00, 25.47
2017/06/16, 18:05:27, 266, 9, 17, 20, 0.09, 6.10, 47.17, 72.06, 25.47
2017/06/16, 18:05:27, 267, 9, 17, 20, 0.09, 6.10, 46.93, 72.12, 25.47
2017/06/16, 18:05:28, 268, 9, 17, 20, 0.09, 6.10, 46.93, 72.12, 25.47
2017/06/16, 18:05:28, 269, 8, 17, 20, 0.09, 6.96, 46.93, 72.12, 25.47
2017/06/16, 18:05:29, 270, 8, 17, 20, 0.09, 6.10, 46.70, 72.06, 25.47
2017/06/16, 18:05:30, 271, 8, 17, 20, 0.09, 6.10, 46.70, 72.06, 25.47
2017/06/16, 18:05:30, 272, 8, 17, 17, 0.09, 6.10, 46.70, 72.06, 25.47
2017/06/16, 18:05:31, 273, 8, 17, 17, 0.09, 6.10, 46.70, 72.12, 25.47
2017/06/16, 18:05:32, 274, 8, 17, 17, 0.09, 6.10, 46.70, 72.06, 25.47
